libraryID,taxID,counts,kingdom,phylum,class,order,family,genera,species,EFB_status,Yard
ApisM_MM__10_26_2021_barcode01,1140001,9,Bacteria, Bacillota, Lactobacillales, Bacilli, Enterococcaceae, Enterococcus, Enterococcus durans,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,456482,94,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Haemophilus, Haemophilus influenzae,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,303541,17,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus apis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,90371,19,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Salmonella, Salmonella enterica,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,584,81,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Morganellaceae, Proteus, Proteus mirabilis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,868183,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,670,68,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio parahaemolyticus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,525367,2,Bacteria, Bacillota, Bacillales, Bacilli, Listeriaceae, Listeria, Listeria grayi,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2653183,18,Bacteria, Pseudomonadota, Burkholderiales, Betaproteobacteria, NA, NA, Burkholderiales bacterium 8X,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,687861,1,Bacteria, Pseudomonadota, Hyphomicrobiales, Alphaproteobacteria, Bartonellaceae, Bartonella, Bartonella schoenbuchensis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1964395,2,Bacteria, Actinomycetota, Mycobacteriales, Actinomycetes, Mycobacteriaceae, Mycobacterium, Mycobacterium ahvazicum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,588,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Morganellaceae, Providencia, Providencia stuartii,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,457421,1,Bacteria, Bacillota, Eubacteriales, Clostridia, NA, NA, Clostridiales bacterium 1_7_47FAA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1150469,3,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Rhodospirillaceae, Pararhodospirillum, Pararhodospirillum photometricum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,148814,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Apilactobacillus, Apilactobacillus kunkeei,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,712,24,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1350,19,Bacteria, Bacillota, Lactobacillales, Bacilli, Enterococcaceae, Enterococcus, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1965662,1,Bacteria, Bacillota, Eubacteriales, Clostridia, NA, Gemmiger, Gemmiger sp. An87,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1970465,1,Bacteria, Pseudomonadota, Orbales, Gammaproteobacteria, Orbaceae, Gilliamella, Gilliamella sp. A7,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1458355,2,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Erwiniaceae, Mixta, Mixta theicola,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,537937,6,Bacteria, Actinomycetota, Bifidobacteriales, Actinomycetes, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium longum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,216937,2,Bacteria, Mycoplasmatota, Entomoplasmatales, Mollicutes, Spiroplasmataceae, Spiroplasma, Spiroplasma floricola,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,192955,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Salmonella, Salmonella enterica,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,70348,1,Bacteria, Pseudomonadota, Moraxellales, Gammaproteobacteria, Moraxellaceae, Acinetobacter, Acinetobacter dispersus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,630,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Yersiniaceae, Yersinia, Yersinia enterocolitica,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1169330,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,28026,1,Bacteria, Actinomycetota, Bifidobacteriales, Actinomycetes, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium pseudocatenulatum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,363952,3,Bacteria, Pseudomonadota, Burkholderiales, Betaproteobacteria, Comamonadaceae, Comamonas, Comamonas thiooxydans,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,417305,1,Bacteria, Pseudomonadota, NA, Betaproteobacteria, NA, NA, uncultured beta proteobacterium CBNPD1 BAC clone 578,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,710804,1,Bacteria, Pseudomonadota, NA, Alphaproteobacteria, NA, NA, uncultured alpha proteobacterium HF0070_14E07,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,641,4,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,28141,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Cronobacter, Cronobacter sakazakii,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,710834,1,Bacteria, NA, NA, Deltaproteobacteria, NA, NA, uncultured delta proteobacterium HF0500_03A04,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,80840,6,Bacteria, Pseudomonadota, Burkholderiales, Betaproteobacteria, NA, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1385,1,Bacteria, Bacillota, Bacillales, Bacilli, NA, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,710978,4,Bacteria, Pseudomonadota, NA, Gammaproteobacteria, NA, NA, uncultured gamma proteobacterium HF0010_05D02,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,662,26,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1182663,7,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,51669,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Enterococcaceae, Tetragenococcus, Tetragenococcus halophilus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1393,1,Bacteria, Bacillota, Bacillales, Bacilli, Paenibacillaceae, Brevibacillus, Brevibacillus brevis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,91915,3,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Acetobacteraceae, Asaia, Asaia bogorensis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1267021,9,Bacteria, Pseudomonadota, Orbales, Gammaproteobacteria, Orbaceae, Frischella, Frischella perrara,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,82985,6,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Budviciaceae, Pragia, Pragia fontium,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1697394,1,Bacteria, Bacillota, Bacillales, Bacilli, Bacillaceae, Pontibacillus, Pontibacillus salipaludis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,669,3,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio harveyi,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,717606,2,Bacteria, Bacillota, Bacillales, Bacilli, Paenibacillaceae, Paenibacillus, Paenibacillus curdlanolyticus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1193503,107,Bacteria, Pseudomonadota, Orbales, Gammaproteobacteria, Orbaceae, Gilliamella, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1599,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Latilactobacillus, Latilactobacillus sakei,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,672,1,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio vulnificus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1273133,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Ligilactobacillus, Ligilactobacillus salivarius,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1701325,7,Bacteria, NA, NA, NA, NA, NA, uncultured bacterium 5G12,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,321314,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Salmonella, Salmonella enterica,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,378806,1,Bacteria, Myxococcota, Myxococcales, Myxococcia, Archangiaceae, Stigmatella, Stigmatella aurantiaca,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1526571,12,Bacteria, Pseudomonadota, Alteromonadales, Gammaproteobacteria, Alteromonadaceae, Lacimicrobium, Lacimicrobium alkaliphilum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,53246,1,Bacteria, Pseudomonadota, Alteromonadales, Gammaproteobacteria, Pseudoalteromonadaceae, Pseudoalteromonas, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1281040,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2886375,1,Bacteria, Mycoplasmatota, Entomoplasmatales, Mollicutes, Spiroplasmataceae, Spiroplasma, Spiroplasma endosymbiont of Phyllotreta cruciferae,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1239,10,Bacteria, Bacillota, NA, NA, NA, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1492,1,Bacteria, Bacillota, Eubacteriales, Clostridia, Clostridiaceae, Clostridium, Clostridium butyricum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2803948,182,Bacteria, Actinomycetota, Kitasatosporales, Actinomycetes, Streptomycetaceae, Streptomyces, Streptomyces sp. M2CJ-2,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,715,1,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Actinobacillus, Actinobacillus pleuropneumoniae,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1196095,51,Bacteria, Pseudomonadota, Orbales, Gammaproteobacteria, Orbaceae, Gilliamella, Gilliamella apicola,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,724,2,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Haemophilus, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,45056,1,Bacteria, Pseudomonadota, Legionellales, Gammaproteobacteria, Legionellaceae, Legionella, Legionella adelaidensis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,748671,21,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus crispatus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,28901,26,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Salmonella, Salmonella enterica,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,83683,52,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus amylolyticus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1578,183,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,727,442,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Haemophilus, Haemophilus influenzae,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2759736,6,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lacticaseibacillus, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2014005,2,Bacteria, Bacillota, Bacillales, Bacilli, Bacillaceae, Bacillus, Bacillus sp. FJAT-44742,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1204738,4,Bacteria, Pseudomonadota, Oceanospirillales, Gammaproteobacteria, Halomonadaceae, Halomonas, Halomonas titanicae,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,728,2,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Avibacterium, Avibacterium paragallinarum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,483908,72,Bacteria, Bacillota, Bacillales, Bacilli, Paenibacillaceae, Paenibacillus, Paenibacillus sp. P22,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,738,1,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Glaesserella, Glaesserella parasuis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,136849,4,Bacteria, Pseudomonadota, Pseudomonadales, Gammaproteobacteria, Pseudomonadaceae, Pseudomonas, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1587,12,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus helveticus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2744256,2,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Yersiniaceae, Serratia, Serratia sp. ME43,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,710974,3,Bacteria, Pseudomonadota, NA, Gammaproteobacteria, NA, NA, uncultured gamma proteobacterium EB750_07C09,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1680,1,Bacteria, Actinomycetota, Bifidobacteriales, Actinomycetes, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium adolescentis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1620393,1,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio sp. S457-15,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,782,2,Bacteria, Pseudomonadota, Rickettsiales, Alphaproteobacteria, Rickettsiaceae, Rickettsia, Rickettsia prowazekii,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,498761,9,Bacteria, Bacillota, Eubacteriales, Clostridia, Heliobacteriaceae, Heliomicrobium, Heliomicrobium modesticaldum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,398513,5,Bacteria, Actinomycetota, Bifidobacteriales, Actinomycetes, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium bifidum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,813,1,Bacteria, Chlamydiota, Chlamydiales, Chlamydiia, Chlamydiaceae, Chlamydia, Chlamydia trachomatis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2749996,1,Bacteria, Pseudomonadota, Legionellales, Gammaproteobacteria, Coxiellaceae, Coxiella, Coxiella endosymbiont of Amblyomma nuttalli,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,500638,2,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Hafniaceae, Edwardsiella, Edwardsiella tarda,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,574964,5,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Yersiniaceae, Rahnella, Rahnella variigena,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,765067,4,Bacteria, Actinomycetota, Propionibacteriales, Actinomycetes, Propionibacteriaceae, Cutibacterium, Cutibacterium acnes,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,941280,14,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,888060,1,Bacteria, Bacillota, Selenomonadales, Negativicutes, Selenomonadaceae, Centipeda, Centipeda periodontii,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,945681,1,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Acetobacteraceae, Acetobacter, Acetobacter pomorum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1224,29,Bacteria, Pseudomonadota, NA, NA, NA, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1899015,1,Bacteria, Bacillota, Eubacteriales, Clostridia, Eubacteriaceae, Acetobacterium, Acetobacterium sp. MES1,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,342613,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Streptococcaceae, Streptococcus, Streptococcus agalactiae,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,575599,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Limosilactobacillus, Limosilactobacillus fermentum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1783272,11,Bacteria, NA, NA, NA, NA, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,360316,1,Bacteria, Pseudomonadota, Methylococcales, Gammaproteobacteria, Crenotrichaceae, Crenothrix, Crenothrix polyspora,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,91061,17,Bacteria, Bacillota, NA, Bacilli, NA, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,766155,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Shigella, Shigella flexneri,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2754717,1,Bacteria, Actinomycetota, NA, NA, NA, Candidatus Hakubanella, Candidatus Hakubanella thermoalkaliphilus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,29384,4,Bacteria, Bacillota, Bacillales, Bacilli, Staphylococcaceae, Staphylococcus, Staphylococcus kloosii,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2024555,2,Bacteria, Bacillota, Bacillales, Bacilli, Bacillaceae, Virgibacillus, Virgibacillus profundi,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,360423,9,Bacteria, NA, NA, NA, NA, NA, uncultured marine bacterium Ant4D3,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1710896,4,Bacteria, Cyanobacteriota, Nostocales, Cyanophyceae, Aphanizomenonaceae, Aphanizomenon, Aphanizomenon flos-aquae,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1218508,5,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Bombilactobacillus, Bombilactobacillus mellis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,667019,37,Bacteria, Pseudomonadota, Burkholderiales, Betaproteobacteria, Comamonadaceae, Curvibacter, Curvibacter putative symbiont of Hydra magnipapillata,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1903952,1,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Photobacterium, Photobacterium proteolyticum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1613,3,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Limosilactobacillus, Limosilactobacillus fermentum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2758661,1,Bacteria, Actinomycetota, Propionibacteriales, Actinomycetes, Nocardioidaceae, Nocardioides, Nocardioides sp. OK12,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1279,3,Bacteria, Bacillota, Bacillales, Bacilli, Staphylococcaceae, Staphylococcus, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1324314,1,Bacteria, Bacillota, Bacillales, Bacilli, Paenibacillaceae, Paenibacillus, Paenibacillus selenitireducens,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,41295,2,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Rhodospirillaceae, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,29497,2,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio splendidus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1231049,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Morganellaceae, Arsenophonus, Arsenophonus endosymbiont of Aphis craccivora,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,265960,1,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Acetobacteraceae, Komagataeibacter, Komagataeibacter nataicola,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2625236,1,Bacteria, Pseudomonadota, Neisseriales, Betaproteobacteria, Neisseriaceae, Snodgrassella, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1282,4,Bacteria, Bacillota, Bacillales, Bacilli, Staphylococcaceae, Staphylococcus, Staphylococcus epidermidis,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1335631,1,Bacteria, Pseudomonadota, Orbales, Gammaproteobacteria, Orbaceae, Frischella, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2316020,4,Bacteria, Bacillota, Eubacteriales, Clostridia, Lachnospiraceae, Mediterraneibacter, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1678,2,Bacteria, Actinomycetota, Bifidobacteriales, Actinomycetes, Bifidobacteriaceae, Bifidobacterium, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,674977,5,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio alginolyticus,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,411459,3,Bacteria, Bacillota, Eubacteriales, Clostridia, Lachnospiraceae, Blautia, Blautia obeum,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2030823,2,Bacteria, Pseudomonadota, Maricaulales, Alphaproteobacteria, Robiginitomaculaceae, Robiginitomaculum, Robiginitomaculum sp.,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1619057,4,Bacteria, Candidatus Peregrinibacteria, NA, NA, NA, NA, Candidatus Peregrinibacteria bacterium GW2011_GWA2_44_7,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,1423799,8,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Ligilactobacillus, Ligilactobacillus salivarius,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,28211,6,Bacteria, Pseudomonadota, NA, Alphaproteobacteria, NA, NA, NA,Negative,Yard B
ApisM_MM__10_26_2021_barcode01,2644389,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Citrobacter, NA,Negative,Yard B
